id,tank,pco2,temp,spp,rz,gen,sur_area,time,Growthmg.cm2.day
SFPX1,280_31_1,280,31,P,F,X,12.40013897,T0_T90,NA
SFPX10,400_31_1,400,31,P,F,X,8.068759223,T0_T90,NA
SFPX11,400_31_1,400,31,P,F,X,9.548318444,T0_T90,NA
SFPX12,400_31_1,400,31,P,F,X,10.57862473,T0_T90,0.148073921
SFPX17,700_31_1,700,31,P,F,X,9.994337683,T0_T90,NA
SFPX18,700_31_1,700,31,P,F,X,11.28594569,T0_T90,0.528030739
SFPX19,700_31_1,700,31,P,F,X,12.50584599,T0_T90,NA
SFPX2,400_28_1,400,28,P,F,X,13.02590689,T0_T90,NA
SFPX20,700_31_1,700,31,P,F,X,10.82516588,T0_T90,NA
SFPX21,700_28_1,700,28,P,F,X,13.57705957,T0_T90,NA
SFPX22,700_28_1,700,28,P,F,X,10.92101195,T0_T90,NA
SFPX24,700_28_1,700,28,P,F,X,14.80244858,T0_T90,1.124850226
SFPX25,2800_31_1,2800,31,P,F,X,10.27355817,T0_T90,NA
SFPX26,2800_31_1,2800,31,P,F,X,12.97746062,T0_T90,NA
SFPX27,2800_31_1,2800,31,P,F,X,10.97178607,T0_T90,0.42811665
SFPX28,2800_31_1,2800,31,P,F,X,14.58624518,T0_T90,NA
SFPX3,400_28_1,400,28,P,F,X,13.03102447,T0_T90,NA
SFPX30,2800_28_1,2800,28,P,F,X,14.00692239,T0_T90,NA
SFPX32,2800_28_1,2800,28,P,F,X,13.39946969,T0_T90,NA
SFPX33,700_28_1,700,28,P,F,X,10.48439663,T0_T90,NA
SFPX37,280_28_1,280,28,P,F,X,13.72456363,T0_T90,NA
SFPX4,400_28_1,400,28,P,F,X,13.43504994,T0_T90,0.36192567
SFPX6,280_28_1,280,28,P,F,X,15.22822569,T0_T90,NA
SFPX7,280_28_1,280,28,P,F,X,15.65321425,T0_T90,1.277352137
SFPX9,400_31_1,400,31,P,F,X,13.09683164,T0_T90,NA
SFSZ1,280_31_3,280,31,P,F,Z,10.07680878,T0_T90,NA
SFSZ10,400_31_3,400,31,P,F,Z,12.87095844,T0_T90,0.340405692
SFSZ11,400_31_3,400,31,P,F,Z,10.23726761,T0_T90,NA
SFSZ12,400_31_3,400,31,P,F,Z,12.94810252,T0_T90,NA
SFSZ17,700_31_3,700,31,P,F,Z,11.00500208,T0_T90,NA
SFSZ18,700_31_3,700,31,P,F,Z,9.60228373,T0_T90,NA
SFSZ19,700_31_3,700,31,P,F,Z,10.66146804,T0_T90,0.261859671
SFSZ2,280_31_3,280,31,P,F,Z,10.46528651,T0_T90,0.788602143
SFSZ20,700_31_3,700,31,P,F,Z,12.21236255,T0_T90,NA
SFSZ21,700_28_3,700,28,P,F,Z,11.56374845,T0_T90,NA
SFSZ22,700_28_3,700,28,P,F,Z,12.56615398,T0_T90,NA
SFSZ23,700_28_3,700,28,P,F,Z,12.92202173,T0_T90,NA
SFSZ24,700_28_3,700,28,P,F,Z,11.4001967,T0_T90,1.218660982
SFSZ25,2800_31_3,2800,31,P,F,Z,11.39915836,T0_T90,NA
SFSZ26,2800_31_3,2800,31,P,F,Z,9.600764957,T0_T90,NA
SFSZ27,2800_31_3,2800,31,P,F,Z,9.6890376,T0_T90,0.199586312
SFSZ28,2800_31_3,2800,31,P,F,Z,9.833257295,T0_T90,NA
SFSZ29,2800_28_3,2800,28,P,F,Z,10.30552015,T0_T90,NA
SFSZ3,280_31_3,280,31,P,F,Z,10.22583166,T0_T90,NA
SFSZ30,2800_28_3,2800,28,P,F,Z,11.22522947,T0_T90,NA
SFSZ31,2800_28_3,2800,28,P,F,Z,15.04720886,T0_T90,0.836777075
SFSZ35,400_31_2,400,31,P,F,Z,9.283436045,T0_T90,NA
SFSZ36,280_31_2,280,31,P,F,Z,9.901283355,T0_T90,NA
SFSZ38,280_28_2,280,28,P,F,Z,15.06133794,T0_T90,NA
SFSZ4,280_31_3,280,31,P,F,Z,12.03123452,T0_T90,NA
SFSZ40,400_28_3,400,28,P,F,Z,7.866291586,T0_T90,NA
SFSZ41,400_28_3,400,28,P,F,Z,3.913694091,T0_T90,-0.279414864
SFSZ42,2800_28_3,2800,28,P,F,Z,10.57812779,T0_T90,NA
SFSZ44,400_28_3,400,28,P,F,Z,6.903062936,T0_T90,NA
SFSZ5,280_28_3,280,28,P,F,Z,10.47280755,T0_T90,NA
SFSZ6,280_28_3,280,28,P,F,Z,12.37782516,T0_T90,NA
SFSZ7,280_28_3,280,28,P,F,Z,10.90717035,T0_T90,NA
SFSZ8,280_28_3,280,28,P,F,Z,13.15212131,T0_T90,2.05861528
SFSZ9,400_31_3,400,31,P,F,Z,10.42930981,T0_T90,NA
SNPX1,280_31_1,280,31,P,N,X,13.08025711,T0_T90,NA
SNPX10,400_31_1,400,31,P,N,X,16.40948851,T0_T90,0.599519078
SNPX11,400_31_1,400,31,P,N,X,14.80488021,T0_T90,NA
SNPX12,400_31_1,400,31,P,N,X,12.26878428,T0_T90,NA
SNPX17,700_31_1,700,31,P,N,X,11.40505437,T0_T90,NA
SNPX18,700_31_1,700,31,P,N,X,12.56212829,T0_T90,NA
SNPX19,700_31_1,700,31,P,N,X,12.41147183,T0_T90,1.005467072
SNPX20,700_31_1,700,31,P,N,X,12.76901002,T0_T90,NA
SNPX21,700_28_1,700,28,P,N,X,12.58013856,T0_T90,NA
SNPX22,700_28_1,700,28,P,N,X,12.6447569,T0_T90,NA
SNPX23,700_28_1,700,28,P,N,X,17.57592461,T0_T90,1.334931325
SNPX24,700_28_1,700,28,P,N,X,13.37553633,T0_T90,NA
SNPX25,2800_31_1,2800,31,P,N,X,16.40760434,T0_T90,NA
SNPX26,2800_31_1,2800,31,P,N,X,15.40220449,T0_T90,0.960426683
SNPX27,2800_31_1,2800,31,P,N,X,14.50425981,T0_T90,NA
SNPX28,2800_31_1,2800,31,P,N,X,16.61673469,T0_T90,NA
SNPX29,2800_28_1,2800,28,P,N,X,10.01577725,T0_T90,NA
SNPX3,400_28_1,400,28,P,N,X,14.04665061,T0_T90,1.413556794
SNPX30,2800_28_1,2800,28,P,N,X,13.53786018,T0_T90,NA
SNPX32,2800_28_1,2800,28,P,N,X,15.92628486,T0_T90,NA
SNPX33,400_28_1,400,28,P,N,X,NA,T0_T90,NA
SNPX39,2800_28_1,2800,28,P,N,X,18.3487104,T0_T90,0.822436282
SNPX4,400_28_1,400,28,P,N,X,7.687149005,T0_T90,NA
SNPX5,280_28_1,280,28,P,N,X,11.3159025,T0_T90,NA
SNPX6,280_28_1,280,28,P,N,X,17.4259709,T0_T90,2.013540304
SNPX7,280_28_1,280,28,P,N,X,9.799311521,T0_T90,NA
SNPX8,280_28_1,280,28,P,N,X,12.72582763,T0_T90,NA
SNPX9,400_31_1,400,31,P,N,X,14.97505892,T0_T90,NA
SNPY1,280_31_2,280,31,P,N,Y,10.39757971,T0_T90,NA
SNPY10,400_31_2,400,31,P,N,Y,10.64985278,T0_T90,NA
SNPY11,400_31_2,400,31,P,N,Y,9.027207326,T0_T90,NA
SNPY12,400_31_2,400,31,P,N,Y,11.780026,T0_T90,1.060344563
SNPY17,700_31_2,700,31,P,N,Y,8.902318474,T0_T90,NA
SNPY18,700_31_2,700,31,P,N,Y,13.13927043,T0_T90,NA
SNPY19,700_31_2,700,31,P,N,Y,10.45816983,T0_T90,NA
SNPY2,280_31_2,280,31,P,N,Y,13.17315985,T0_T90,NA
SNPY20,700_31_2,700,31,P,N,Y,13.75478815,T0_T90,1.309429254
SNPY21,700_28_2,700,28,P,N,Y,8.718148695,T0_T90,NA
SNPY22,700_28_2,700,28,P,N,Y,11.03303227,T0_T90,NA
SNPY23,700_28_2,700,28,P,N,Y,9.760858005,T0_T90,NA
SNPY24,700_28_2,700,28,P,N,Y,13.22241916,T0_T90,1.600813782
SNPY26,2800_31_2,2800,31,P,N,Y,12.51716679,T0_T90,0.990894359
SNPY27,2800_31_2,2800,31,P,N,Y,9.284636684,T0_T90,NA
SNPY28,2800_31_2,2800,31,P,N,Y,8.920762525,T0_T90,NA
SNPY29,2800_28_2,2800,28,P,N,Y,7.34542328,T0_T90,NA
SNPY3,400_28_2,400,28,P,N,Y,8.734106021,T0_T90,NA
SNPY30,2800_28_2,2800,28,P,N,Y,9.08220684,T0_T90,NA
SNPY31,2800_28_2,2800,28,P,N,Y,12.03055591,T0_T90,1.391790576
SNPY32,2800_28_2,2800,28,P,N,Y,12.48080368,T0_T90,NA
SNPY33,2800_31_2,2800,31,P,N,Y,8.244180101,T0_T90,NA
SNPY34,400_28_2,400,28,P,N,Y,NA,T0_T90,NA
SNPY35,400_28_2,400,28,P,N,Y,NA,T0_T90,NA
SNPY4,280_31_2,280,31,P,N,Y,12.91308077,T0_T90,1.957207532
SNPY5,280_28_2,280,28,P,N,Y,11.10802762,T0_T90,NA
SNPY6,280_28_2,280,28,P,N,Y,13.88219069,T0_T90,1.811099966
SNPY7,280_28_2,280,28,P,N,Y,11.6450151,T0_T90,NA
SNPY8,280_28_2,280,28,P,N,Y,9.324060272,T0_T90,NA
SNPY9,400_31_2,400,31,P,N,Y,10.186245,T0_T90,NA
SNPZ1,280_31_3,280,31,P,N,Z,11.63327755,T0_T90,NA
SNPZ10,400_31_3,400,31,P,N,Z,11.31066431,T0_T90,1.232615675
SNPZ11,400_31_3,400,31,P,N,Z,10.08037922,T0_T90,NA
SNPZ12,400_31_3,400,31,P,N,Z,12.3887918,T0_T90,NA
SNPZ17,700_31_3,700,31,P,N,Z,11.67689975,T0_T90,NA
SNPZ18,700_31_3,700,31,P,N,Z,12.54109767,T0_T90,NA
SNPZ19,700_31_3,700,31,P,N,Z,11.96398536,T0_T90,1.338748968
SNPZ2,280_31_3,280,31,P,N,Z,13.85732268,T0_T90,1.987282947
SNPZ20,700_31_3,700,31,P,N,Z,10.98901588,T0_T90,NA
SNPZ21,700_28_3,700,28,P,N,Z,11.09815471,T0_T90,NA
SNPZ22,700_28_3,700,28,P,N,Z,13.26142853,T0_T90,1.391250129
SNPZ23,700_28_3,700,28,P,N,Z,11.56793941,T0_T90,NA
SNPZ24,700_28_3,700,28,P,N,Z,13.06726037,T0_T90,NA
SNPZ25,2800_31_3,2800,31,P,N,Z,12.58377651,T0_T90,NA
SNPZ26,2800_31_3,2800,31,P,N,Z,12.24102267,T0_T90,NA
SNPZ27,2800_31_3,2800,31,P,N,Z,13.96124484,T0_T90,0.854087297
SNPZ28,2800_31_3,2800,31,P,N,Z,12.35184962,T0_T90,NA
SNPZ29,2800_28_3,2800,28,P,N,Z,11.88036067,T0_T90,NA
SNPZ3,280_31_3,280,31,P,N,Z,11.66846802,T0_T90,NA
SNPZ30,2800_28_3,2800,28,P,N,Z,13.88002915,T0_T90,1.151798212
SNPZ31,2800_28_3,2800,28,P,N,Z,12.26261114,T0_T90,NA
SNPZ32,2800_28_3,2800,28,P,N,Z,7.526001877,T0_T90,NA
SNPZ38,400_28_3,400,28,P,N,Z,12.53178473,T0_T90,NA
SNPZ39,280_31_2,280,31,P,N,Z,8.038008336,T0_T90,NA
SNPZ4,280_31_3,280,31,P,N,Z,11.11281294,T0_T90,NA
SNPZ43,400_28_3,400,28,P,N,Z,7.014957498,T0_T90,NA
SNPZ46,400_28_3,400,28,P,N,Z,8.95149212,T0_T90,-0.197459007
SNPZ5,280_28_3,280,28,P,N,Z,11.03506207,T0_T90,NA
SNPZ6,280_28_3,280,28,P,N,Z,13.05146428,T0_T90,NA
SNPZ7,280_28_3,280,28,P,N,Z,13.29803709,T0_T90,2.34009738
SNPZ8,280_28_3,280,28,P,N,Z,12.25394487,T0_T90,NA
SNPZ9,400_31_3,400,31,P,N,Z,9.704998581,T0_T90,NA
